#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_rogarsheim;Rogarsheim;;;;;;;;;;;;;x
b_rogarsheim_adj;Rogarsheimian;;;;;;;;;;;;;x
b_rottesheim;Rottesheim;;;;;;;;;;;;;x
b_rottesheim_adj;Rottesheimian;;;;;;;;;;;;;x
b_ruba;Ruba;;;;;;;;;;;;;x
b_ruba_adj;Ruban;;;;;;;;;;;;;x
b_rutawwa;Rutawwa;;;;;;;;;;;;;x
b_rutawwa_adj;Rutawwan;;;;;;;;;;;;;x
b_saerb;Saerb;;;;;;;;;;;;;x
b_saerb_adj;Saerbian;;;;;;;;;;;;;x
b_saerloon;Saerloon;;;;;;;;;;;;;x
b_saerloon_adj;Saerloonian;;;;;;;;;;;;;x
b_saharkhan;Saharkhan;;;;;;;;;;;;;x
b_saharkhan_adj;Saharkhanian;;;;;;;;;;;;;x
b_saint_noradnar;Saint Noradnar;;;;;;;;;;;;;x
b_saint_noradnar_adj;Saint Noradnarran;;;;;;;;;;;;;x
b_saradush;Saradush;;;;;;;;;;;;;x
b_saradush_adj;Saradushian;;;;;;;;;;;;;x
b_scardale_town;Scardale Town;;;;;;;;;;;;;x
b_scardale_town_adj;Scardale Townian;;;;;;;;;;;;;x
b_schamedar;Schamedar;;;;;;;;;;;;;x
b_schamedar_adj;Schamedarran;;;;;;;;;;;;;x
b_sea_tower;Sea Tower;;;;;;;;;;;;;x
b_sea_tower_adj;Sea Towerian;;;;;;;;;;;;;x
b_seaspring;Seaspring;;;;;;;;;;;;;x
b_seaspring_adj;Seaspringer;;;;;;;;;;;;;x
b_seawolf;Seawolf;;;;;;;;;;;;;x
b_seawolf_adj;Seawolverine;;;;;;;;;;;;;x
b_secomber;Secomber;;;;;;;;;;;;;x
b_secomber_adj;Secomban;;;;;;;;;;;;;x
b_selgaunt;Selgaunt;;;;;;;;;;;;;x
b_selgaunt_adj;Selgauntian;;;;;;;;;;;;;x
b_semberholme;Semberholme;;;;;;;;;;;;;x
b_semberholme_adj;Semberholmian;;;;;;;;;;;;;x
b_shadowdale;Shadowdale;;;;;;;;;;;;;x
b_shadowdale_adj;Shadowdalen;;;;;;;;;;;;;x
b_shee_pool;Shee Pool;;;;;;;;;;;;;x
b_shee_pool_adj;Shee Pooler;;;;;;;;;;;;;x
b_sheshyr_house;Sheshyr House;;;;;;;;;;;;;x
b_sheshyr_house_adj;Sheshyrrian;;;;;;;;;;;;;x
b_shildamere;Shildamere;;;;;;;;;;;;;x
b_shildamere_adj;Shildameran;;;;;;;;;;;;;x
b_shilmista;Shilmista;;;;;;;;;;;;;x
b_shilmista_adj;Shilmistan;;;;;;;;;;;;;x
b_shklshyr_house;Shklshyr House;;;;;;;;;;;;;x
b_shklshyr_house_adj;Shklshyrran;;;;;;;;;;;;;x
b_shoonach;Shoonach;;;;;;;;;;;;;x
b_shoonach_adj;Shoonachian;;;;;;;;;;;;;x
b_skadaurak;Skadaurak;;;;;;;;;;;;;x
b_skadaurak_adj;Skadaurakian;;;;;;;;;;;;;x
b_skaug;Skaug;;;;;;;;;;;;;x
b_skaug_adj;Skaughian;;;;;;;;;;;;;x
b_skten;Skten;;;;;;;;;;;;;x
b_skten_adj;Sktenan;;;;;;;;;;;;;x
b_skull_crag;Skull Crag;;;;;;;;;;;;;x
b_skull_crag_adj;Skull Craggy;;;;;;;;;;;;;x
b_skultan;Skultan;;;;;;;;;;;;;x
b_skultan_adj;Skultanian;;;;;;;;;;;;;x
b_skyship_glade;Skyship Glade;;;;;;;;;;;;;x
b_skyship_glade_adj;Skyship Gladian;;;;;;;;;;;;;x
b_slingdyke;Slingdyke;;;;;;;;;;;;;x
b_slingdyke_adj;Slingdykian;;;;;;;;;;;;;x
b_smugglers_stone;Smuggler’s Stone;;;;;;;;;;;;;x
b_smugglers_stone_adj;Smuggler’s Stoner;;;;;;;;;;;;;x
b_sommersdal;Sommersdal;;;;;;;;;;;;;x
b_sommersdal_adj;Sommersdallan;;;;;;;;;;;;;x
b_sordal;Sordal;;;;;;;;;;;;;x
b_sordal_adj;Sordallan;;;;;;;;;;;;;x
b_spulzeer_vale;Spulzeer Vale;;;;;;;;;;;;;x
b_spulzeer_vale_adj;Spulzian;;;;;;;;;;;;;x
b_st_alban;St. Alban;;;;;;;;;;;;;x
b_st_alban_adj;St. Albani;;;;;;;;;;;;;x
b_st_amahl;St. Amahl;;;;;;;;;;;;;x
b_st_amahl_adj;St. Amahli;;;;;;;;;;;;;x
b_st_faelar;St. Faelar;;;;;;;;;;;;;x
b_st_faelar_adj;St. Faelarran;;;;;;;;;;;;;x
b_st_fanal;St. Fanal;;;;;;;;;;;;;x
b_st_fanal_adj;St. Fanali;;;;;;;;;;;;;x
b_st_ihrvyn;St. Ihrvyn;;;;;;;;;;;;;x
b_st_ihrvyn_adj;St. Ihrvynian;;;;;;;;;;;;;x
b_st_marriam;St. Marriam;;;;;;;;;;;;;x
b_st_marriam_adj;St. Marriamman;;;;;;;;;;;;;x
b_st_ostus;St. Ostus;;;;;;;;;;;;;x
b_st_ostus_adj;St. Ostusian;;;;;;;;;;;;;x
b_st_ramedar;St. Ramedar;;;;;;;;;;;;;x
b_st_ramedar_adj;St. Ramedarran;;;;;;;;;;;;;x
b_st_rhynda;St. Rhynda;;;;;;;;;;;;;x
b_st_rhynda_adj;St. Rhyndan;;;;;;;;;;;;;x
b_st_rucir;St. Rucir;;;;;;;;;;;;;x
b_st_rucir_adj;St. Rucirran;;;;;;;;;;;;;x
b_st_saril;St. Saril;;;;;;;;;;;;;x
b_st_saril_adj;St. Sarillian;;;;;;;;;;;;;x
b_st_taril;St. Taril;;;;;;;;;;;;;x
b_st_taril_adj;St. Tarillan;;;;;;;;;;;;;x
b_stagsteads;Stagsteads;;;;;;;;;;;;;x
b_stagsteads_adj;Stagsteadsian;;;;;;;;;;;;;x
b_storaad;Storaad;;;;;;;;;;;;;x
b_storaad_adj;Storaadan;;;;;;;;;;;;;x
b_suldanessellar;Suldanessellar;;;;;;;;;;;;;x
b_suldanessellar_adj;Suldanessellarian;;;;;;;;;;;;;x
b_suldolphor;Suldolphor;;;;;;;;;;;;;x
b_suldolphor_adj;Suldolphorian;;;;;;;;;;;;;x
b_sunderstaad;Sunderstaad;;;;;;;;;;;;;x
b_sunderstaad_adj;Sunderstaader;;;;;;;;;;;;;x
b_sunrise_orchards;Sunrise Orchards;;;;;;;;;;;;;x
b_sunrise_orchards_adj;Sunrise Orchardsian;;;;;;;;;;;;;x
b_sunset_hill;Sunset Hill;;;;;;;;;;;;;x
b_sunset_hill_adj;Sunset Hillian;;;;;;;;;;;;;x
b_surd;Surd;;;;;;;;;;;;;x
b_surd_adj;Surdian;;;;;;;;;;;;;x
b_survale_ford;Survale Ford;;;;;;;;;;;;;x
b_survale_ford_adj;Survale Fordian;;;;;;;;;;;;;x
b_suzail;Suzail;;;;;;;;;;;;;x
b_suzail_adj;Suzailan;;;;;;;;;;;;;x
b_talltrees;Talltrees;;;;;;;;;;;;;x
b_talltrees_adj;Talltreesian;;;;;;;;;;;;;x
b_tannithall;Tannithall;;;;;;;;;;;;;x
b_tannithall_adj;Tannithallian;;;;;;;;;;;;;x
b_tarkhaldale;Tarkhaldale;;;;;;;;;;;;;x
b_tarkhaldale_adj;Tarkhaldalen;;;;;;;;;;;;;x
b_tasselheart;Tasselheart;;;;;;;;;;;;;x
b_tasselheart_adj;Tasselheartian;;;;;;;;;;;;;x
b_tegals_mark;Tegal’s Mark;;;;;;;;;;;;;x
b_tegals_mark_adj;Tegal’s Markian;;;;;;;;;;;;;x
b_tejarn_hills;Tejarn Hills;;;;;;;;;;;;;x
b_tejarn_hills_adj;Tejarn Hillsian;;;;;;;;;;;;;x
b_teshburl;Teshburl;;;;;;;;;;;;;x
b_teshburl_adj;Teshburlan;;;;;;;;;;;;;x
b_teshyll;Teshyll;;;;;;;;;;;;;x
b_teshyll_adj;Teshyllan;;;;;;;;;;;;;x
b_thordentor;Thordentor;;;;;;;;;;;;;x
b_thordentor_adj;Thordentorian;;;;;;;;;;;;;x
b_thorndyke;Thorndyke;;;;;;;;;;;;;x
b_thorndyke_adj;Thorndykean;;;;;;;;;;;;;x
b_threlloch;Threlloch;;;;;;;;;;;;;x
b_threlloch_adj;Threllochian;;;;;;;;;;;;;x
b_thunderholme;Thunderholme;;;;;;;;;;;;;x
b_thunderholme_adj;Thunderholmian;;;;;;;;;;;;;x
b_thunderstone;Thunderstone;;;;;;;;;;;;;x
b_thunderstone_adj;Thunderstonian;;;;;;;;;;;;;x
b_tilverton;Tilverton;;;;;;;;;;;;;x
b_tilverton_adj;Tilvertonian;;;;;;;;;;;;;x
b_tor_arcana;Tor Arcana;;;;;;;;;;;;;x
b_tor_arcana_adj;Tor Arcanan;;;;;;;;;;;;;x
b_toralth;Toralth;;;;;;;;;;;;;x
b_toralth_adj;Toralthian;;;;;;;;;;;;;x
b_tordraken;Tordraken;;;;;;;;;;;;;x
b_tordraken_adj;Tordraconian;;;;;;;;;;;;;x
b_trade_way;Trade Way;;;;;;;;;;;;;x
b_trade_way_adj;Trade Wayan;;;;;;;;;;;;;x
b_trailstone;Trailstone;;;;;;;;;;;;;x
b_trailstone_adj;Trailstonian;;;;;;;;;;;;;x
b_tresper_hall;Tresper Hall;;;;;;;;;;;;;x
b_tresper_hall_adj;Tresperian;;;;;;;;;;;;;x
b_trondhelm;Trondhelm;;;;;;;;;;;;;x
b_trondhelm_adj;Trondhelmer;;;;;;;;;;;;;x
b_tsornyl;Tsornyl;;;;;;;;;;;;;x
b_tsornyl_adj;Tsornyllan;;;;;;;;;;;;;x
b_tulbegh;Tulbegh;;;;;;;;;;;;;x
b_tulbegh_adj;Tulbeghian;;;;;;;;;;;;;x
b_tulmene;Tulmene;;;;;;;;;;;;;x
b_tulmene_adj;Tulmenian;;;;;;;;;;;;;x
b_tulmon;Tulmon;;;;;;;;;;;;;x
b_tulmon_adj;Tulmonni;;;;;;;;;;;;;x
b_tyrluk;Tyrluk;;;;;;;;;;;;;x
b_tyrluk_adj;Tyrlukian;;;;;;;;;;;;;x
b_uluran_keep;Uluran Keep;;;;;;;;;;;;;x
b_uluran_keep_adj;Ulurian;;;;;;;;;;;;;x
b_urmlaspyr;Urmlaspyr;;;;;;;;;;;;;x
b_urmlaspyr_adj;Urmlaspyrian;;;;;;;;;;;;;x
b_ustan;Ustan;;;;;;;;;;;;;x
b_ustan_adj;Ustanni;;;;;;;;;;;;;x
b_valkurs_roar;Valkur’s Roar;;;;;;;;;;;;;x
b_valkurs_roar_adj;Valkur’s Roarian;;;;;;;;;;;;;x
b_velarsburg;Velarsburg;;;;;;;;;;;;;x
b_velarsburg_adj;Velarsburghan;;;;;;;;;;;;;x
b_velartree;Velartree;;;;;;;;;;;;;x
b_velartree_adj;Velartreean;;;;;;;;;;;;;x
b_velen;Velen;;;;;;;;;;;;;x
b_velen_adj;Velenian;;;;;;;;;;;;;x
b_ventris;Ventris;;;;;;;;;;;;;x
b_ventris_adj;Ventricular;;;;;;;;;;;;;x
b_vineshade;Vineshade;;;;;;;;;;;;;x
b_vineshade_adj;Vineshadian;;;;;;;;;;;;;x
b_volothamp;Volothamp;;;;;;;;;;;;;x
b_volothamp_adj;Volothampian;;;;;;;;;;;;;x
b_vorpal_tower;Vorpal Tower;;;;;;;;;;;;;x
b_vorpal_tower_adj;Vorpal Towerian;;;;;;;;;;;;;x
b_warlsbry;Warlsbry;;;;;;;;;;;;;x
b_warlsbry_adj;Warlsbryan;;;;;;;;;;;;;x
b_wave_rocks;Wave Rocks;;;;;;;;;;;;;x
b_wave_rocks_adj;Wave Rocker;;;;;;;;;;;;;x
b_waymoot;Waymoot;;;;;;;;;;;;;x
b_waymoot_adj;Waymootan;;;;;;;;;;;;;x
b_westhaven;Westhaven;;;;;;;;;;;;;x
b_westhaven_adj;Westhavian;;;;;;;;;;;;;x
b_wheloon;Wheloon;;;;;;;;;;;;;x
b_wheloon_adj;Wheloonian;;;;;;;;;;;;;x
b_white_ford;White Ford;;;;;;;;;;;;;x
b_white_ford_adj;White Fordian;;;;;;;;;;;;;x
b_white_rock;White Rock;;;;;;;;;;;;;x
b_white_rock_adj;White Rocker;;;;;;;;;;;;;x
b_wormtower;Wormtower;;;;;;;;;;;;;x
b_wormtower_adj;Wormtowerian;;;;;;;;;;;;;x
b_wyngate;Wyngate;;;;;;;;;;;;;x
b_wyngate_adj;Wyngater;;;;;;;;;;;;;x
b_wyvernhunt;Wyvernhunt;;;;;;;;;;;;;x
b_wyvernhunt_adj;Wyvernhuntian;;;;;;;;;;;;;x
b_yeslipek;Yeshpek;;;;;;;;;;;;;x
b_yeslipek_adj;Yeshpekki;;;;;;;;;;;;;x
b_yhaunn;Yhaunn;;;;;;;;;;;;;x
b_yhaunn_adj;Yhaunnian;;;;;;;;;;;;;x
b_yuldars_keep;Yuldar’s Keep;;;;;;;;;;;;;x
b_yuldars_keep_adj;Yuldar’s Keepian;;;;;;;;;;;;;x
b_zazesspur;Zazesspur;;;;;;;;;;;;;x
b_zazesspur_adj;Zazesspurran;;;;;;;;;;;;;x
